Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y1950,Y1951,Y1952,Y1953,Y1954,Y1955,Y1956,Y1957,Y1958,Y1959,Y1960,Y1961,Y1962,Y1963,Y1964,Y1965,Y1966,Y1967,Y1968,Y1969,Y1970,Y1971,Y1972,Y1973,Y1974,Y1975,Y1976,Y1977,Y1978,Y1979,Y1980,Y1981,Y1982,Y1983,Y1984,Y1985,Y1986,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,Y2019,Y2020,Y2021,Y2022,Y2023,Y2024,Y2025,Y2026,Y2027,Y2028,Y2029,Y2030,Y2031,Y2032,Y2033,Y2034,Y2035,Y2036,Y2037,Y2038,Y2039,Y2040,Y2041,Y2042,Y2043,Y2044,Y2045,Y2046,Y2047,Y2048,Y2049,Y2050,Y2051,Y2052,Y2053,Y2054,Y2055,Y2056,Y2057,Y2058,Y2059,Y2060,Y2061,Y2062,Y2063,Y2064,Y2065,Y2066,Y2067,Y2068,Y2069,Y2070,Y2071,Y2072,Y2073,Y2074,Y2075,Y2076,Y2077,Y2078,Y2079,Y2080,Y2081,Y2082,Y2083,Y2084,Y2085,Y2086,Y2087,Y2088,Y2089,Y2090,Y2091,Y2092,Y2093,Y2094,Y2095,Y2096,Y2097,Y2098,Y2099,Y2100
"4","'012","Algeria","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 No","9018.426000","9269.864000","9521.207000","9772.645000","10014.381000","10247.424000","10482.182000","10717.501000","10953.639000","11189.622000","11424.922000","11628.883000","11800.771000","11982.118000","12179.813000","12365.976000","12590.069000","12876.118000","13172.614000","13475.960000","13783.719000","14098.936000","14427.072000","14771.147000","15133.502000","15678.596000","16409.170000","17015.994000","17506.974000","18036.655000","18607.174000","19220.704000","19872.348000","20558.116000","21271.969000","22008.544000","22745.499000","23443.624000","24109.536000","24754.485000","25375.810000","25987.928000","26628.568000","27277.048000","27887.278000","28470.191000","29033.044000","29579.301000","30054.133000","30474.354000","30903.893000","31331.222000","31750.835000","32175.818000","32628.286000","33109.249000","33623.506000","34189.416000","34816.961000","35490.445000","36188.236000","36903.376000","37646.166000","38414.171000","39205.031000","40019.529000","40850.721000","41689.299000","42505.035000","43294.546000","44042.091000","44761.099000","45477.389000","46164.219000","46814.308000","47435.312000","48028.334000","48593.408000","49135.522000","49655.378000","50154.166000","50637.358000","51113.495000","51584.240000","52048.003000","52516.789000","52986.267000","53452.776000","53921.846000","54396.252000","54873.476000","55351.988000","55834.555000","56319.592000","56806.178000","57290.156000","57767.666000","58234.170000","58690.885000","59136.158000","59565.554000","59975.606000","60357.127000","60714.899000","61054.230000","61368.719000","61662.094000","61929.849000","62171.440000","62392.707000","62589.958000","62763.870000","62925.695000","63074.913000","63211.556000","63340.462000","63457.815000","63567.476000","63671.455000","63770.662000","63858.952000","63949.916000","64051.596000","64149.758000","64245.958000","64342.159000","64431.152000","64514.920000","64597.243000","64675.918000","64750.726000","64815.573000","64870.707000","64921.815000","64969.834000","65014.716000","65055.632000","65087.129000","65107.986000","65115.448000","65115.474000","65105.744000","65081.097000","65052.821000","65010.260000","64951.512000","64882.626000","64802.067000","64709.156000","64602.941000","64487.527000"
"4","'012","Algeria","3010","Population - Est. & Proj.","512","Total Population - Male","1000 No","4612.831000","4738.417000","4864.186000","4990.251000","5107.085000","5215.206000","5324.461000","5434.264000","5544.729000","5655.352000","5765.859000","5876.170000","5986.356000","6105.998000","6241.999000","6377.641000","6512.386000","6657.199000","6807.720000","6961.928000","7118.514000","7278.887000","7445.681000","7620.327000","7803.948000","8087.809000","8476.719000","8794.103000","9041.577000","9309.758000","9599.575000","9912.513000","10246.235000","10599.379000","10968.693000","11350.883000","11733.255000","12092.639000","12433.629000","12762.969000","13078.798000","13389.418000","13717.908000","14054.100000","14370.988000","14674.879000","14970.667000","15260.837000","15505.040000","15712.154000","15925.099000","16136.100000","16342.427000","16551.159000","16774.177000","17011.031000","17264.374000","17545.718000","17861.444000","18202.087000","18554.453000","18914.428000","19287.278000","19672.215000","20068.366000","20476.384000","20894.164000","21316.232000","21724.796000","22118.792000","22490.324000","22848.428000","23206.875000","23549.234000","23874.384000","24186.840000","24484.793000","24768.242000","25039.748000","25299.634000","25548.446000","25789.026000","26025.756000","26259.492000","26489.445000","26721.769000","26954.273000","27185.105000","27417.118000","27651.790000","27887.902000","28124.679000","28363.566000","28603.836000","28845.027000","29085.039000","29321.933000","29553.409000","29780.194000","30001.442000","30214.909000","30418.852000","30608.510000","30786.327000","30955.088000","31111.550000","31257.632000","31391.026000","31511.479000","31622.003000","31720.658000","31807.814000","31889.210000","31964.580000","32033.972000","32099.787000","32159.994000","32216.535000","32270.472000","32322.214000","32368.564000","32416.496000","32470.062000","32521.918000","32572.891000","32624.001000","32671.425000","32716.103000","32760.049000","32802.130000","32842.184000","32877.101000","32906.985000","32934.792000","32960.957000","32985.389000","33007.688000","33025.007000","33036.749000","33041.459000","33042.090000","33037.488000","33024.953000","33010.212000","32987.749000","32956.626000","32920.067000","32877.274000","32827.897000","32771.490000","32710.191000"
"4","'012","Algeria","3010","Population - Est. & Proj.","513","Total Population - Female","1000 No","4405.596000","4531.447000","4657.020000","4782.395000","4907.296000","5032.217000","5157.721000","5283.236000","5408.910000","5534.270000","5659.063000","5752.713000","5814.414000","5876.120000","5937.814000","5988.335000","6077.683000","6218.919000","6364.894000","6514.032000","6665.206000","6820.049000","6981.391000","7150.820000","7329.554000","7590.788000","7932.451000","8221.890000","8465.397000","8726.896000","9007.599000","9308.191000","9626.113000","9958.736000","10303.276000","10657.661000","11012.243000","11350.985000","11675.906000","11991.516000","12297.012000","12598.509000","12910.659000","13222.949000","13516.290000","13795.311000","14062.378000","14318.463000","14549.093000","14762.200000","14978.794000","15195.121000","15408.407000","15624.659000","15854.109000","16098.219000","16359.132000","16643.697000","16955.518000","17288.358000","17633.783000","17988.948000","18358.888000","18741.956000","19136.664000","19543.144000","19956.557000","20373.068000","20780.238000","21175.753000","21551.767000","21912.671000","22270.515000","22614.984000","22939.924000","23248.472000","23543.540000","23825.165000","24095.775000","24355.745000","24605.719000","24848.332000","25087.738000","25324.749000","25558.558000","25795.020000","26031.994000","26267.671000","26504.729000","26744.462000","26985.574000","27227.309000","27470.989000","27715.757000","27961.152000","28205.118000","28445.733000","28680.761000","28910.692000","29134.716000","29350.646000","29556.754000","29748.617000","29928.571000","30099.142000","30257.170000","30404.462000","30538.823000","30659.961000","30770.704000","30869.300000","30956.056000","31036.485000","31110.334000","31177.585000","31240.675000","31297.821000","31350.942000","31400.983000","31448.448000","31490.388000","31533.420000","31581.535000","31627.840000","31673.068000","31718.158000","31759.727000","31798.818000","31837.194000","31873.787000","31908.541000","31938.472000","31963.722000","31987.023000","32008.877000","32029.328000","32047.945000","32062.122000","32071.237000","32073.988000","32073.384000","32068.256000","32056.144000","32042.609000","32022.512000","31994.886000","31962.558000","31924.793000","31881.258000","31831.450000","31777.337000"
"4","'012","Algeria","3010","Population - Est. & Proj.","551","Rural population","1000 No","6901.437000","6963.871000","7028.785000","7099.006000","7175.692000","7259.327000","7349.113000","7443.807000","7540.693000","7637.146000","7730.650000","7778.402000","7807.347000","7830.819000","7852.062000","7873.830000","7938.777000","8145.491000","8360.800000","8580.832000","8802.831000","9026.154000","9252.206000","9483.118000","9721.724000","9970.336000","10228.730000","10449.894000","10600.642000","10756.471000","10917.731000","11084.665000","11254.255000","11423.111000","11586.475000","11741.505000","11885.696000","12025.355000","12169.977000","12300.970000","12415.865000","12514.727000","12596.547000","12659.779000","12700.801000","12718.634000","12713.484000","12688.632000","12645.977000","12577.656000","12498.847000","12411.940000","12317.847000","12221.443000","12127.441000","12040.491000","11959.903000","11885.693000","11818.949000","11765.339000","11723.941000","11695.477000","11677.502000","11664.030000","11647.651000","11623.281000","11589.537000","11547.532000","11498.038000","11442.587000","11382.345000","11317.455000","11247.753000","11173.795000","11096.219000","11015.670000","10932.651000","10847.750000","10761.805000","10675.733000","10590.338000","10506.138000","10423.650000","10343.669000","10267.195000","10188.808000","10109.198000","10028.524000","9947.004000","9864.810000","9782.045000","9698.762000","9614.926000","9530.399000","9444.982000","9358.492000","9270.893000","9182.087000","9091.762000","8999.553000","8905.205000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4","'012","Algeria","3010","Population - Est. & Proj.","561","Urban population","1000 No","1970.810000","2076.039000","2187.612000","2306.437000","2433.813000","2570.392000","2716.709000","2872.481000","3037.756000","3211.827000","3394.238000","3626.457000","3882.806000","4154.317000","4443.908000","4753.122000","5041.490000","5208.706000","5383.587000","5563.606000","5747.203000","5933.955000","6124.887000","6321.310000","6525.389000","6738.763000","6961.509000","7240.290000","7611.684000","8004.290000","8419.984000","8858.999000","9321.446000","9805.178000","10307.378000","10824.400000","11355.576000","11892.542000","12421.515000","12956.702000","13496.502000","14039.602000","14584.547000","15126.480000","15661.452000","16185.664000","16697.931000","17198.207000","17689.755000","18187.957000","18684.813000","19180.213000","19677.199000","20182.071000","20703.655000","21247.946000","21818.012000","22414.383000","23041.766000","23700.421000","24393.696000","25124.081000","25888.345000","26674.532000","27465.662000","28248.247000","29016.515000","29770.610000","30510.016000","31236.431000","31950.910000","32651.848000","33336.714000","34005.054000","34656.776000","35291.973000","35910.412000","36512.258000","37098.681000","37671.319000","38231.625000","38780.147000","39317.404000","39844.784000","40363.725000","40881.593000","41398.648000","41915.197000","42431.832000","42949.020000","43466.952000","43985.637000","44504.667000","45023.131000","45539.761000","46053.277000","46563.029000","47068.037000","47566.123000","48054.678000","48531.498000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 No","19.043000","19.425000","19.553000","19.666000","19.759000","19.858000","19.936000","19.958000","19.930000","19.909000","20.133000","20.666000","21.298000","21.966000","22.673000","23.406000","24.136000","24.863000","25.614000","26.375000","27.026000","27.533000","27.995000","28.436000","28.875000","29.390000","29.959000","30.521000","31.076000","31.611000","32.403000","33.584000","34.909000","36.271000","37.667000","39.103000","40.571000","42.072000","43.615000","45.191000","46.640000","47.882000","49.038000","50.159000","51.251000","52.316000","53.353000","54.362000","55.334000","56.248000","56.855000","57.053000","57.062000","56.971000","56.818000","56.617000","56.374000","56.113000","55.828000","55.528000","55.228000","54.895000","54.489000","54.006000","53.466000","52.878000","52.245000","51.586000","50.908000","50.209000","49.761000","49.225000","48.342000","47.521000","46.765000","46.029000","45.319000","44.654000","44.059000","43.491000","42.958000","42.477000","42.026000","41.600000","41.205000","40.843000","40.510000","40.206000","39.925000","39.650000","39.386000","39.147000","38.935000","38.741000","38.548000","38.371000","38.205000","38.026000","37.864000","37.708000","37.545000","37.387000","37.221000","37.050000","36.874000","36.691000","36.499000","36.299000","36.105000","35.920000","35.741000","35.569000","35.397000","35.234000","35.084000","34.944000","34.815000","34.691000","34.584000","34.495000","34.415000","34.343000","34.275000","34.218000","34.173000","34.136000","34.100000","34.063000","34.034000","34.013000","33.986000","33.954000","33.925000","33.893000","33.853000","33.809000","33.762000","33.711000","33.656000","33.594000","33.516000","33.425000","33.331000","33.224000","33.108000","32.987000","32.861000","32.727000","32.582000","32.437000","32.294000"
"5","'016","American Samoa","3010","Population - Est. & Proj.","512","Total Population - Male","1000 No","9.886000","10.069000","10.126000","10.180000","10.228000","10.284000","10.333000","10.354000","10.360000","10.374000","10.505000","10.774000","11.089000","11.422000","11.774000","12.146000","12.515000","12.883000","13.266000","13.652000","13.987000","14.252000","14.492000","14.723000","14.951000","15.216000","15.510000","15.808000","16.108000","16.385000","16.791000","17.407000","18.099000","18.809000","19.538000","20.291000","21.064000","21.854000","22.665000","23.498000","24.244000","24.852000","25.410000","25.952000","26.485000","27.003000","27.509000","27.999000","28.468000","28.899000","29.168000","29.227000","29.195000","29.121000","29.018000","28.890000","28.743000","28.590000","28.419000","28.231000","28.058000","27.887000","27.684000","27.441000","27.163000","26.860000","26.531000","26.180000","25.811000","25.422000","25.170000","24.888000","24.430000","24.002000","23.602000","23.206000","22.823000","22.462000","22.138000","21.828000","21.535000","21.271000","21.023000","20.783000","20.558000","20.356000","20.169000","19.997000","19.835000","19.681000","19.534000","19.398000","19.273000","19.162000","19.055000","18.954000","18.861000","18.767000","18.677000","18.593000","18.507000","18.422000","18.339000","18.253000","18.165000","18.073000","17.980000","17.883000","17.788000","17.701000","17.618000","17.535000","17.453000","17.381000","17.313000","17.248000","17.190000","17.137000","17.092000","17.054000","17.018000","16.988000","16.962000","16.938000","16.921000","16.909000","16.897000","16.880000","16.868000","16.862000","16.852000","16.837000","16.820000","16.805000","16.784000","16.763000","16.739000","16.710000","16.682000","16.650000","16.608000","16.561000","16.515000","16.462000","16.403000","16.344000","16.284000","16.223000","16.156000","16.092000","16.029000"
"5","'016","American Samoa","3010","Population - Est. & Proj.","513","Total Population - Female","1000 No","9.156000","9.356000","9.427000","9.486000","9.531000","9.574000","9.604000","9.604000","9.571000","9.534000","9.627000","9.891000","10.209000","10.544000","10.899000","11.260000","11.620000","11.980000","12.348000","12.722000","13.039000","13.281000","13.503000","13.714000","13.924000","14.174000","14.449000","14.713000","14.968000","15.226000","15.612000","16.178000","16.811000","17.462000","18.130000","18.813000","19.508000","20.218000","20.950000","21.692000","22.396000","23.030000","23.629000","24.207000","24.767000","25.313000","25.845000","26.363000","26.866000","27.349000","27.687000","27.826000","27.866000","27.849000","27.800000","27.727000","27.631000","27.523000","27.409000","27.297000","27.171000","27.009000","26.805000","26.566000","26.303000","26.017000","25.713000","25.406000","25.098000","24.788000","24.591000","24.337000","23.912000","23.520000","23.163000","22.823000","22.496000","22.192000","21.922000","21.663000","21.422000","21.206000","21.003000","20.817000","20.646000","20.487000","20.340000","20.210000","20.090000","19.969000","19.852000","19.750000","19.662000","19.579000","19.494000","19.417000","19.344000","19.260000","19.186000","19.115000","19.038000","18.965000","18.883000","18.797000","18.709000","18.618000","18.520000","18.416000","18.318000","18.219000","18.123000","18.034000","17.944000","17.854000","17.770000","17.697000","17.625000","17.554000","17.492000","17.442000","17.397000","17.354000","17.314000","17.280000","17.253000","17.227000","17.203000","17.183000","17.166000","17.151000","17.134000","17.117000","17.105000","17.088000","17.069000","17.046000","17.023000","17.000000","16.974000","16.945000","16.907000","16.863000","16.816000","16.763000","16.704000","16.643000","16.578000","16.505000","16.426000","16.345000","16.265000"
"5","'016","American Samoa","3010","Population - Est. & Proj.","551","Rural population","1000 No","7.241000","7.289000","7.293000","7.256000","7.186000","7.089000","6.984000","6.878000","6.794000","6.753000","6.762000","6.834000","6.954000","7.113000","7.283000","7.448000","7.600000","7.745000","7.876000","7.990000","8.083000","8.156000","8.211000","8.247000","8.266000","8.275000","8.266000","8.249000","8.243000","8.276000","8.332000","8.359000","8.426000","8.523000","8.629000","8.726000","8.818000","8.898000","8.959000","8.999000","8.962000","8.763000","8.535000","8.291000","8.037000","7.782000","7.527000","7.268000","7.006000","6.738000","6.565000","6.695000","6.816000","6.919000","6.994000","7.035000","7.038000","7.006000","6.958000","6.918000","6.902000","6.914000","6.948000","6.997000","7.047000","7.088000","7.118000","7.139000","7.153000","7.162000","7.169000","7.172000","7.172000","7.165000","7.155000","7.138000","7.116000","7.088000","7.054000","7.015000","6.971000","6.921000","6.864000","6.803000","6.732000","6.654000","6.566000","6.477000","6.385000","6.292000","6.198000","6.103000","6.007000","5.911000","5.815000","5.718000","5.622000","5.525000","5.430000","5.334000","5.241000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5","'016","American Samoa","3010","Population - Est. & Proj.","561","Urban population","1000 No","11.699000","12.007000","12.247000","12.421000","12.543000","12.613000","12.668000","12.720000","12.808000","12.981000","13.251000","13.652000","14.163000","14.769000","15.415000","16.072000","16.721000","17.371000","18.009000","18.624000","19.209000","19.760000","20.281000","20.767000","21.222000","21.657000","22.055000","22.440000","22.859000","23.397000","24.125000","25.134000","26.312000","27.637000","29.059000","30.515000","32.019000","33.552000","35.088000","36.594000","38.076000","39.612000","41.058000","42.429000","43.766000","45.086000","46.402000","47.673000","48.895000","50.032000","50.956000","51.480000","51.915000","52.198000","52.270000","52.083000","51.612000","50.897000","50.072000","49.309000","48.735000","48.406000","48.282000","48.310000","48.390000","48.449000","48.481000","48.502000","48.526000","48.565000","48.630000","48.727000","48.843000","48.967000","49.111000","49.264000","49.432000","49.602000","49.783000","49.974000","50.176000","50.385000","50.600000","50.819000","51.020000","51.202000","51.359000","51.497000","51.602000","51.686000","51.750000","51.798000","51.825000","51.837000","51.835000","51.808000","51.774000","51.722000","51.664000","51.593000","51.518000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6","'020","Andorra","3010","Population - Est. & Proj.","511","Total Population - Both sexes","1000 No","5.996000","5.819000","5.455000","5.323000","5.602000","6.165000","6.765000","7.399000","8.068000","8.771000","9.510000","10.283000","11.086000","11.915000","12.764000","13.634000","14.626000","15.837000","17.176000","18.555000","19.977000","21.442000","22.957000","24.523000","26.130000","27.773000","29.436000","31.097000","32.735000","34.306000","35.782000","37.169000","38.764000","40.565000","42.273000","43.825000","45.734000","47.653000","49.416000","50.620000","52.597000","56.667000","60.200000","63.272000","64.612000","63.912000","63.984000","64.700000","65.382000","65.710000","65.685000","65.852000","66.506000","69.486000","74.325000","77.421000","79.585000","81.877000","83.495000","83.888000","80.706000","77.783000","76.834000","75.194000","73.737000","72.174000","72.181000","73.763000","75.162000","76.474000","77.380000","78.364000","79.705000","80.856000","81.938000","82.904000","83.753000","84.463000","84.958000","85.344000","85.681000","85.883000","85.984000","86.055000","86.106000","86.174000","86.121000","86.007000","85.941000","85.844000","85.668000","85.478000","85.284000","85.013000","84.678000","84.294000","83.917000","83.515000","83.087000","82.641000","82.195000","81.668000","81.075000","80.457000","79.766000","79.056000","78.331000","77.576000","76.811000","76.028000","75.222000","74.406000","73.586000","72.761000","71.932000","71.099000","70.341000","69.594000","68.779000","67.979000","67.212000","66.497000","65.789000","65.062000","64.367000","63.670000","62.969000","62.257000","61.512000","60.787000","60.086000","59.388000","58.678000","57.964000","57.295000","56.664000","56.017000","55.358000","54.712000","54.060000","53.416000","52.781000","52.134000","51.484000","50.843000","50.211000","49.586000","48.973000","48.373000","47.791000","47.222000"
"6","'020","Andorra","3010","Population - Est. & Proj.","512","Total Population - Male","1000 No","2.886000","2.782000","2.571000","2.490000","2.645000","2.958000","3.289000","3.643000","4.016000","4.408000","4.818000","5.248000","5.691000","6.149000","6.620000","7.101000","7.653000","8.333000","9.086000","9.858000","10.649000","11.463000","12.306000","13.178000","14.069000","14.977000","15.890000","16.797000","17.691000","18.550000","19.363000","20.128000","20.934000","21.790000","22.599000","23.322000","24.217000","25.182000","26.121000","26.654000","27.773000","30.152000","32.033000","33.696000","34.359000","33.769000","33.650000","33.956000","34.264000","34.339000","34.227000","34.216000","34.483000","36.056000","38.688000","40.374000","41.584000","42.852000","43.674000","43.766000","41.608000","39.682000","39.163000","38.240000","37.401000","36.505000","36.502000","37.398000","38.203000","38.914000","39.386000","40.011000","40.793000","41.354000","41.883000","42.361000","42.777000","43.121000","43.358000","43.538000","43.690000","43.770000","43.801000","43.816000","43.816000","43.825000","43.773000","43.688000","43.622000","43.541000","43.423000","43.296000","43.166000","42.995000","42.791000","42.564000","42.341000","42.104000","41.856000","41.600000","41.343000","41.047000","40.718000","40.380000","40.005000","39.619000","39.228000","38.827000","38.422000","38.010000","37.589000","37.163000","36.739000","36.320000","35.897000","35.469000","35.087000","34.712000","34.304000","33.906000","33.522000","33.169000","32.824000","32.468000","32.127000","31.785000","31.442000","31.093000","30.727000","30.370000","30.021000","29.673000","29.320000","28.962000","28.626000","28.309000","27.982000","27.648000","27.318000","26.983000","26.657000","26.334000","26.003000","25.671000","25.341000","25.023000","24.708000","24.400000","24.098000","23.803000","23.520000"
"6","'020","Andorra","3010","Population - Est. & Proj.","513","Total Population - Female","1000 No","3.110000","3.037000","2.885000","2.833000","2.957000","3.207000","3.475000","3.757000","4.051000","4.362000","4.692000","5.035000","5.394000","5.766000","6.144000","6.532000","6.973000","7.504000","8.089000","8.697000","9.328000","9.979000","10.650000","11.345000","12.060000","12.797000","13.546000","14.300000","15.044000","15.756000","16.419000","17.041000","17.830000","18.775000","19.674000","20.503000","21.517000","22.471000","23.295000","23.966000","24.823000","26.515000","28.166000","29.576000","30.253000","30.143000","30.334000","30.743000","31.117000","31.371000","31.458000","31.636000","32.023000","33.429000","35.636000","37.047000","38.002000","39.026000","39.821000","40.123000","39.099000","38.101000","37.671000","36.953000","36.337000","35.669000","35.679000","36.364000","36.959000","37.559000","37.994000","38.353000","38.912000","39.502000","40.054000","40.544000","40.976000","41.343000","41.600000","41.806000","41.992000","42.112000","42.183000","42.239000","42.290000","42.349000","42.349000","42.319000","42.319000","42.303000","42.245000","42.181000","42.118000","42.017000","41.886000","41.730000","41.576000","41.411000","41.230000","41.041000","40.852000","40.620000","40.356000","40.077000","39.760000","39.438000","39.102000","38.749000","38.389000","38.019000","37.634000","37.243000","36.846000","36.441000","36.035000","35.630000","35.254000","34.882000","34.475000","34.074000","33.690000","33.328000","32.965000","32.593000","32.239000","31.885000","31.527000","31.163000","30.785000","30.417000","30.064000","29.715000","29.359000","29.002000","28.669000","28.355000","28.035000","27.710000","27.393000","27.078000","26.759000","26.447000","26.131000","25.814000","25.502000","25.189000","24.878000","24.573000","24.275000","23.988000","23.703000"
